Date,Prev Close,Open,High,Low,Close,Volume
6/26/2001,210.9,209,217.95,208,215.95,77243
6/27/2001,215.95,214.5,217,213,213.5,54563
6/28/2001,213.5,214.2,216.2,213,215.25,29403
6/29/2001,215.25,215,215.9,207.85,209.6,76400
7/2/2001,209.6,214,214.5,212,212.65,18656
7/3/2001,212.65,211.9,214,206.55,207.15,700464
7/4/2001,207.15,207.95,207.95,199.55,202.55,52449
7/5/2001,202.55,205,205.5,202,203.8,40349
7/6/2001,203.8,202.1,205.8,202.1,204,14117
7/9/2001,204,201,206,200,204.75,10791
7/10/2001,204.75,207,209,203.1,208,21337
7/11/2001,208,209,212,209,211,25540
7/12/2001,211,211.25,217,210.05,215.45,42562
7/13/2001,215.45,218,222.25,215,216.6,62401
7/16/2001,216.6,218,222.75,218,219,242804
7/17/2001,219,220.3,222.5,220.05,221.1,30005
7/18/2001,221.1,220.05,229,220.05,227.25,70355
7/19/2001,227.25,224,226.9,222,224.35,58013
7/20/2001,224.35,226,227,224.65,225,115662
7/23/2001,225,223.9,223.9,218.15,219.15,1042
7/24/2001,219.15,217.8,227.9,215.05,226.9,72668
7/25/2001,226.9,225.75,232.9,225.05,231.8,126157
7/26/2001,231.8,224.5,231.9,224.5,229.35,222201
7/27/2001,229.35,230,234,228.1,232.4,163112
7/30/2001,232.4,229.3,233.45,229.3,232.3,53999
7/31/2001,232.3,232.95,235.8,231.3,234.2,128169
8/1/2001,234.2,237.5,237.5,230.05,236.35,60255
8/2/2001,236.35,240,241,233,233.5,34322
8/3/2001,233.5,234.9,237.5,229.05,231.5,89105
8/6/2001,231.5,228.1,234.75,228,233.85,34583
8/7/2001,233.85,231.05,233.8,230.55,232,22494
8/8/2001,232,227.1,236.45,227.1,235.1,85925
8/9/2001,235.1,231.55,234,226.2,227.9,34957
8/10/2001,227.9,231.2,233.9,229.25,230,43856
8/13/2001,230,228.1,231.5,228.1,230.75,24547
8/14/2001,230.75,231.05,232.9,231,231.75,38540
8/16/2001,231.75,231.9,233.45,231.9,233,36637
8/17/2001,233,234.9,240.95,234.9,239.3,101665
8/20/2001,239.3,235.5,237,232,235.2,49102
8/21/2001,235.2,235,237,233.55,235.1,17038
8/23/2001,235.1,234,235.5,230,235.1,21387
8/24/2001,235.1,235,236.2,233.1,235.85,153212
8/27/2001,235.85,236.05,236.6,234.5,234.9,27141
8/28/2001,234.9,236,236,234,235,82995
8/29/2001,235,234.3,235.95,233.75,235.45,40412
8/30/2001,235.45,239,239,233.5,234.85,47143
8/31/2001,234.85,236,239,233.45,236.55,53678
9/3/2001,236.55,238,238,231,234.95,32980
9/4/2001,234.95,235.9,238.9,231.15,232.05,54193
9/5/2001,232.05,235,235.95,231.5,235,45314
9/6/2001,235,235.3,237.9,234.05,235,87171
9/7/2001,235,231,238,231,232.1,37295
9/10/2001,232.1,236.25,236.25,231,233.05,17100
9/11/2001,233.05,232.05,235.75,232.05,234.55,53446
9/12/2001,234.55,225,228.9,216,220.05,71873
9/13/2001,220.05,222.05,225.8,216,219.55,62430
9/14/2001,219.55,216.5,218.9,201.35,203.85,159318
9/17/2001,203.85,205,205,184.1,192.8,176881
9/18/2001,192.8,196,212,185.1,206.1,146067
9/19/2001,206.1,206.3,216.3,198.25,213.45,154458
9/20/2001,213.45,212.95,218.7,206,216.6,102360
9/21/2001,216.6,208.25,214,204,212.8,98581
9/24/2001,212.8,210.15,212.5,200,202.4,183386
9/25/2001,202.4,206,219,205,208.35,61079
9/26/2001,208.35,208.7,215.95,202,214.75,125562
9/27/2001,214.75,215,217.5,206.25,214.65,80479
9/28/2001,214.65,212.5,219,212.5,217.1,43916
10/1/2001,217.1,216.5,217.7,208.5,209.75,112498
10/3/2001,209.75,210.05,216,209.1,210.85,96131
10/4/2001,210.85,211.25,213.5,210.35,212.1,103431
10/5/2001,212.1,212.1,215.6,211,214.15,26954
10/8/2001,214.15,210,215.25,195,214.5,37871
10/9/2001,214.5,214.5,215.5,213.5,213.95,25146
10/10/2001,213.95,214,216.75,212.75,215.95,19322
10/11/2001,215.95,217,222,217,220.5,66492
10/12/2001,220.5,225,235,225,233.25,178334
10/15/2001,233.25,233,233,225.5,227.9,33500
10/16/2001,227.9,228.95,229.6,225.2,227.15,15419
10/17/2001,227.15,226.05,229.2,223.25,225.25,67661
10/18/2001,225.25,222.15,227.95,222,224.25,54421
10/19/2001,224.25,223.1,225,222.35,224.25,58195
10/22/2001,224.25,230,238,221.15,223.2,136853
10/23/2001,223.2,225,232,218.35,224.8,136431
10/24/2001,224.8,225.2,227.3,224.55,225.25,70693
10/25/2001,225.25,225,225.8,220.05,221.75,115263
10/29/2001,221.75,223.5,224,216.45,219,127705
10/30/2001,219,216.1,218.95,216.1,218,69959
10/31/2001,218,216,218.75,216,217.7,71643
11/1/2001,217.7,218,218.5,216.3,217.85,97300
11/2/2001,217.85,220,223.4,218.5,222.15,85268
11/5/2001,222.15,220,222,220,221.25,80501
11/6/2001,221.25,221.5,221.9,216.9,217.75,131302
11/7/2001,217.75,231.4,231.4,217.25,219.45,55436
11/8/2001,219.45,218.75,219,215.2,218.3,51680
11/9/2001,218.3,219,220.3,218.05,219.3,229174
11/12/2001,219.3,218.5,220,217.95,219.65,59743
11/13/2001,219.65,219,220,218,219.45,86343
11/14/2001,219.45,220.9,224.5,220.1,221.6,16370
11/15/2001,221.6,224,224,219,220.7,122014
11/19/2001,220.7,225,225,220,222.1,232803
11/20/2001,222.1,224.7,225.5,222.05,224.8,107367
11/21/2001,224.8,224,227,224,224.65,145920
11/22/2001,224.65,226,226,222.5,223,88118
11/23/2001,223,224,225.7,222.8,225.15,69701
11/26/2001,225.15,227,229.9,224.4,227,64560
11/27/2001,227,226.05,229.75,223,228.05,218030
11/28/2001,228.05,232,233,221.1,224.55,181964
11/29/2001,224.55,228.75,228.75,216.25,222.15,278220
12/3/2001,222.15,221,226,218,224.5,182545
12/4/2001,224.5,222,225,221.05,223.45,45479
12/5/2001,223.45,227,227,221.3,222.8,59999
12/6/2001,222.8,225,228.7,223.25,226.95,80664
12/7/2001,226.95,228,236,226.55,234.15,182424
12/10/2001,234.15,230,234.6,228,232.15,87836
12/11/2001,232.15,230,230,221.1,224.8,191404
12/12/2001,224.8,225.2,227.55,223,224.7,46045
12/13/2001,224.7,224.5,234.9,219,230.75,86537
12/14/2001,230.75,228,228,222.5,224.8,47178
12/18/2001,224.8,224,224.5,220,221.25,103799
12/19/2001,221.25,220.1,223,218.5,219.85,91808
12/20/2001,219.85,219.5,224.85,216.5,222.45,94111
12/21/2001,222.45,220,226.9,220,223.75,89944
12/24/2001,223.75,218,220.8,214,219.8,31547
12/26/2001,219.8,219.1,223,219.1,220.55,52153
12/27/2001,220.55,219.7,223,219,221.25,44808
12/28/2001,221.25,220.9,221.75,218.1,220.9,57971
12/31/2001,220.9,219.55,228,219.45,225.6,37948
1/1/2002,225.6,228,230,222.75,225.05,58641
1/2/2002,225.05,224,225.75,223,225,62109
1/3/2002,225,225,227.95,222.2,226.25,49582
1/4/2002,226.25,225,228,223.5,223.95,21331
1/7/2002,223.95,224,226.35,221.55,223.95,81273
1/8/2002,223.95,225,225,220.05,222.75,58901
1/9/2002,222.75,221.5,225,221.5,224.35,43375
1/10/2002,224.35,225,226.5,222,225.55,70669
1/11/2002,225.55,225.9,231.5,224,226.35,82187
1/14/2002,226.35,226.5,237,226.5,233.7,118558
1/15/2002,233.7,234,254,232,239.85,220783
